frame,track_id,timestamp,center_x,center_y,x1,y1,x2,y2,x3,y3,x4,y4,class_id,tl_state
64,11,6.499999999999993,571.394273008462,1176.0436471437092,546.8249902400898,1164.6457155661042,546.4700002916397,1186.6428513373016,595.9635557768343,1187.4415787213143,596.3185457252844,1165.4444429501168,1,
64,12,6.499999999999993,1944.433159713217,477.42733227287073,1955.6739207794285,452.7857456629882,1933.6749662430336,452.5712711758646,1933.1923986470056,502.0689188827533,1955.1913531834005,502.2833933698769,1,
64,14,6.499999999999993,3582.9501544369364,1151.30979004269,3607.5331039748094,1162.6782152642584,3607.86168367317,1140.6806691424333,3558.3672048990634,1139.9413648211219,3558.038625200703,1161.938910942947,1,
64,15,6.499999999999993,1986.0782837708032,227.61818989624953,1997.5307276424396,203.0742694806554,1975.5344340979536,202.67044983675015,1974.6258398991667,252.16211031184366,1996.6221334436527,252.5659299557489,1,
64,-1,6.499999999999993,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,green
64,-2,6.499999999999993,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,green
64,-3,6.499999999999993,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
64,-4,6.499999999999993,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,green
64,-5,6.499999999999993,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,green
64,-6,6.499999999999993,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,green
64,-7,6.499999999999993,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
64,-8,6.499999999999993,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
64,-9,6.499999999999993,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
64,-10,6.499999999999993,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
65,0,6.5999999999999925,2561.6772446216687,1102.748103044681,2586.2567606784005,1114.123949844672,2586.5919818720495,1092.1265039304,2537.097728564937,1091.37225624469,2536.762507371288,1113.3697021589621,1,
65,1,6.5999999999999925,1402.061485611325,1156.3053760135672,1377.4988661918685,1144.89309196282,1377.1310246430935,1166.8900165795703,1426.6241050307815,1167.7176600643143,1426.9919465795565,1145.720735447564,1,
65,4,6.5999999999999925,1975.7059084750886,792.6075736510604,1987.158352346725,768.0636532354663,1965.162058802239,767.6598335915611,1964.2534646034521,817.1514940666545,1986.249758147938,817.5553137105597,1,
65,5,6.5999999999999925,829.3603255972157,1220.159104210924,804.6724251777357,1209.0204295645472,804.5490049600473,1231.020083367502,854.0482260166957,1231.2977788573007,854.1716462343841,1209.298125054346,1,
65,7,6.5999999999999925,2014.3341600735062,695.4705094474706,2025.8523412061402,670.9573700443701,2003.857208904413,670.4946011716853,2002.8159789408721,719.9836488505711,2024.8111112425993,720.4464177232559,1,
65,9,6.5999999999999925,3096.7625577501767,1110.9023195873647,3121.3420738069085,1122.2781663873557,3121.6772950005575,1100.2807204730836,3072.183041693445,1099.5264727873737,3071.847820499796,1121.5239187016457,1,
65,11,6.5999999999999925,590.7182134570296,1176.3554970452165,566.1489306886574,1164.9575654676114,565.7939407402073,1186.9547012388089,615.2874962254018,1187.7534286228215,615.6424861738519,1165.756292851624,1,
65,12,6.5999999999999925,1944.2504861017458,496.16442556378564,1955.4912471679572,471.5228389539031,1933.4922926315623,471.3083644667795,1933.0097250355343,520.8060121736681,1955.0086795719292,521.0204866607918,1,
65,14,6.5999999999999925,3568.4178105802857,1151.0927188687306,3593.0007601181587,1162.4611440902988,3593.329339816519,1140.4635979684736,3543.8348610424127,1139.7242936471623,3543.5062813440522,1161.7218397689876,1,
65,15,6.5999999999999925,1985.7766132916342,244.05035834980714,1997.2290571632707,219.506437934213,1975.2327636187847,219.10261829030776,1974.3241694199978,268.59427876540127,1996.3204629644838,268.9980984093065,1,
65,-1,6.5999999999999925,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,green
65,-2,6.5999999999999925,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,green
65,-3,6.5999999999999925,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
65,-4,6.5999999999999925,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,green
65,-5,6.5999999999999925,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,green
65,-6,6.5999999999999925,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,green
65,-7,6.5999999999999925,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
65,-8,6.5999999999999925,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
65,-9,6.5999999999999925,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
65,-10,6.5999999999999925,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
66,0,6.699999999999992,2542.5359907523,1102.4564076362672,2567.115506809032,1113.8322544362584,2567.450728002681,1091.8348085219861,2517.9564746955684,1091.080560836276,2517.6212535019195,1113.0780067505482,1,
66,1,6.699999999999992,1404.8566519069973,1156.3521179248662,1380.2940324875408,1144.9398338741191,1379.9261909387658,1166.9367584908694,1429.4192713264538,1167.7644019756133,1429.7871128752288,1145.767477358863,1,
66,4,6.699999999999992,1975.6054386030244,798.0802266823185,1987.0578824746608,773.5363062667244,1965.0615889301748,773.1324866228192,1964.152994731388,822.6241470979127,1986.149288275874,823.0279667418179,1,
66,5,6.699999999999992,844.5936529360056,1220.244564672853,819.9057525165256,1209.1058900264761,819.7823322988372,1231.1055438294309,869.2815533554856,1231.3832393192297,869.404973573174,1209.383585516275,1,
66,7,6.699999999999992,2014.3341600735062,695.4705094474706,2025.8523412061402,670.9573700443701,2003.857208904413,670.4946011716853,2002.8159789408721,719.9836488505711,2024.8111112425993,720.4464177232559,1,
66,9,6.699999999999992,3077.598414533076,1110.6102753659798,3102.1779305898076,1121.986122165971,3102.5131517834566,1099.9886762516987,3053.018898476344,1099.2344285659885,3052.683677282695,1121.2318744802608,1,
66,11,6.699999999999992,610.0421539055974,1176.6673469467237,585.4728711372252,1165.2694153691186,585.1178811887751,1187.266551140316,634.6114366739696,1188.0652785243287,634.9664266224197,1166.0681427531313,1,
66,12,6.699999999999992,1944.0678124902745,514.9015188547004,1955.308573556486,490.25993224481783,1933.309619020091,490.04545775769424,1932.827051424063,539.5431054645829,1954.826005960458,539.7575799517066,1,
66,14,6.699999999999992,3553.885466723635,1150.8756476947713,3578.468416261508,1162.2440729163395,3578.7969959598686,1140.2465267945145,3529.302517185762,1139.507222473203,3528.9739374874016,1161.504768595028,1,
66,15,6.699999999999992,1985.4749428124653,260.48252680336486,1996.9273866841017,235.93860638777073,1974.9310931396158,235.53478674386548,1974.0224989408289,285.026447218959,1996.0187924853149,285.43026686286424,1,
66,-1,6.699999999999992,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,green
66,-2,6.699999999999992,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,green
66,-3,6.699999999999992,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
66,-4,6.699999999999992,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,green
66,-5,6.699999999999992,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,green
66,-6,6.699999999999992,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,green
66,-7,6.699999999999992,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
66,-8,6.699999999999992,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
66,-9,6.699999999999992,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
66,-10,6.699999999999992,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
67,0,6.799999999999992,2523.3947368829313,1102.1647122278532,2547.974252939663,1113.5405590278442,2548.309474133312,1091.5431131135722,2498.8152208261995,1090.7888654278622,2498.4799996325505,1112.7863113421342,1,
67,1,6.799999999999992,1426.7898575188983,1156.7188939384432,1402.2272380994418,1145.3066098876961,1401.8593965506666,1167.3035345044464,1451.3524769383548,1168.1311779891903,1451.72031848713,1146.13425337244,1,
67,4,6.799999999999992,1975.5736869954387,799.809755424925,1987.0261308670752,775.2658350093309,1965.0298373225892,774.8620153654257,1964.1212431238023,824.3536758405191,1986.1175366682883,824.7574954844243,1,
67,5,6.799999999999992,859.8269802747957,1220.3300251347814,835.1390798553157,1209.1913504884046,835.0156596376273,1231.1910042913594,884.5148806942757,1231.4686997811582,884.638300911964,1209.4690459782034,1,
67,7,6.799999999999992,2013.990532489109,711.8029263999931,2025.508713621743,687.2897869968926,2003.5135813200159,686.8270181242078,2002.472351356475,736.3160658030936,2024.4674836582021,736.7788346757784,1,
67,9,6.799999999999992,3058.4342713159754,1110.3182311445944,3083.013787372707,1121.6940779445856,3083.349008566356,1099.6966320303134,3033.8547552592436,1098.9423843446032,3033.5195340655946,1120.9398302588754,1,
67,11,6.799999999999992,629.3660943541652,1176.979196848231,604.796811585793,1165.5812652706259,604.4418216373429,1187.5784010418233,653.9353771225374,1188.377128425836,654.2903670709875,1166.3799926546385,1,
67,12,6.799999999999992,1943.8851388788032,533.6386121456152,1955.1258999450147,508.99702553573263,1933.1269454086198,508.78255104860904,1932.6443778125918,558.2801987554977,1954.6433323489866,558.4946732426214,1,
67,14,6.799999999999992,3539.353122866984,1150.658576520812,3563.936072404857,1162.0270017423802,3564.2646521032175,1140.029455620555,3514.770173329111,1139.2901512992437,3514.4415936307505,1161.287697421069,1,
67,15,6.799999999999992,1985.1732723332962,276.91469525692247,1996.6257162049326,252.37077484132834,1974.6294226604466,251.9669551974231,1973.7208284616597,301.4586156725166,1995.7171220061457,301.86243531642185,1,
67,-1,6.799999999999992,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,green
67,-2,6.799999999999992,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,green
67,-3,6.799999999999992,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
67,-4,6.799999999999992,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,green
67,-5,6.799999999999992,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,green
67,-6,6.799999999999992,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,green
67,-7,6.799999999999992,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
67,-8,6.799999999999992,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
67,-9,6.799999999999992,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
67,-10,6.799999999999992,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
68,0,6.8999999999999915,2504.253483013563,1101.8730168194395,2528.8329990702946,1113.2488636194307,2529.1682202639436,1091.2514177051585,2479.673966956831,1090.4971700194483,2479.338745763182,1112.4946159337205,1,
68,1,6.8999999999999915,1427.1121866238132,1156.7242840572544,1402.5495672043567,1145.3120000065073,1402.1817256555817,1167.3089246232576,1451.6748060432697,1168.1365681080015,1452.0426475920447,1146.1396434912513,1,
68,4,6.8999999999999915,1975.4901595176898,804.3595462717263,1986.9426033893262,779.8156258561322,1964.9463098448402,779.411806212227,1964.0377156460534,828.9034666873205,1986.0340091905393,829.3072863312257,1,
68,5,6.8999999999999915,875.0603076135853,1220.4154855967104,850.3724071941053,1209.2768109503336,850.248986976417,1231.2764647532883,899.7482080330653,1231.5541602430872,899.8716282507537,1209.5545064401324,1,
68,7,6.8999999999999915,2013.990532489109,711.8029263999931,2025.508713621743,687.2897869968926,2003.5135813200159,686.8270181242078,2002.472351356475,736.3160658030936,2024.4674836582021,736.7788346757784,1,
68,9,6.8999999999999915,3039.270128098875,1110.0261869232095,3063.8496441556067,1121.4020337232007,3064.1848653492557,1099.4045878089285,3014.690612042143,1098.6503401232183,3014.355390848494,1120.6477860374905,1,
68,11,6.8999999999999915,648.6900348027325,1177.2910467497381,624.1207520343603,1165.893115172133,623.7657620859102,1187.8902509433306,673.2593175711047,1188.6889783273432,673.6143075195548,1166.6918425561457,1,
68,12,6.8999999999999915,1943.702465267332,552.3757054365301,1954.9432263335434,527.7341188266475,1932.9442717971485,527.5196443395239,1932.4617042011205,577.0172920464126,1954.4606587375154,577.2317665335363,1,
68,14,6.8999999999999915,3524.8207790103334,1150.4415053468524,3549.4037285482063,1161.8099305684207,3549.732308246567,1139.8123844465956,3500.2378294724604,1139.0730801252842,3499.9092497741,1161.0706262471092,1,
68,15,6.8999999999999915,1984.8716018541272,293.34686371048014,1996.3240457257637,268.802943294886,1974.3277521812777,268.39912365098075,1973.4191579824908,317.89078412607427,1995.4154515269768,318.2946037699795,1,
68,19,6.8999999999999915,28.218828195481365,1200.5344792996343,3.7536663970928466,1188.9147392776429,3.1996859431242264,1210.9077633001964,52.683989993869886,1212.1542193216258,53.23797044783851,1190.1611952990722,1,
68,-1,6.8999999999999915,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,green
68,-2,6.8999999999999915,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,green
68,-3,6.8999999999999915,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
68,-4,6.8999999999999915,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,green
68,-5,6.8999999999999915,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,green
68,-6,6.8999999999999915,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,green
68,-7,6.8999999999999915,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,green
68,-8,6.8999999999999915,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,green
68,-9,6.8999999999999915,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
68,-10,6.8999999999999915,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
69,0,6.999999999999991,2501.0337971916065,1101.823951717581,2525.6133132483383,1113.199798517572,2525.9485344419872,1091.2023526033,2476.4542811348747,1090.44810491759,2476.1190599412257,1112.445550831862,1,
69,1,6.999999999999991,1449.0453922357146,1157.0910600708312,1424.4827728162581,1145.6787760200841,1424.1149312674831,1167.6757006368343,1473.6080116551711,1168.5033441215783,1473.9758532039461,1146.506419504828,1,
69,4,6.999999999999991,1975.4550631180527,806.2712678048969,1986.9075069896892,781.7273473893027,1964.9112134452032,781.3235277453975,1964.0026192464163,830.815188220491,1985.9989127909023,831.2190078643962,1,
69,5,6.999999999999991,890.2936349523752,1220.5009460586389,865.6057345328952,1209.362271412262,865.4823143152068,1231.3619252152168,914.9815353718552,1231.6396207050157,915.1049555895436,1209.639966902061,1,
69,7,6.999999999999991,2013.6773291492707,726.6892969052494,2025.1955102819047,702.176157502149,2003.2003779801776,701.7133886294641,2002.1591480166367,751.2024363083499,2024.1542803183638,751.6652051810347,1,
69,9,6.999999999999991,3020.105984881774,1109.734142701824,3044.685500938506,1121.1099895018153,3045.020722132155,1099.112543587543,2995.5264688250422,1098.358295901833,2995.1912476313933,1120.3557418161051,1,
69,11,6.999999999999991,668.0139752513003,1177.6028966512454,643.4446924829281,1166.2049650736403,643.089702534478,1188.2021008448378,692.5832580196725,1189.0008282288504,692.9382479681226,1167.003692457653,1,
69,12,6.999999999999991,1943.6813821921962,554.5382265718654,1954.9221432584077,529.8966399619828,1932.9231887220128,529.6821654748592,1932.4406211259848,579.1798131817479,1954.4395756623796,579.3942876688716,1,
69,14,6.999999999999991,3510.2884351536827,1150.2244341728929,3534.8713846915557,1161.5928593944611,3535.199964389916,1139.5953132726358,3485.7054856158097,1138.8560089513246,3485.376905917449,1160.85355507315,1,
69,15,6.999999999999991,1984.5699313749583,309.77903216403774,1996.0223752465947,285.2351117484436,1974.0260817021087,284.83129210453836,1973.1174875033219,334.3229525796319,1995.1137810478078,334.7267722235371,1,
69,19,6.999999999999991,49.437656390962275,1201.0689585992686,24.972494592573753,1189.4492185772772,24.41851413860514,1211.4422425998307,73.9028181893508,1212.68869862126,74.45679864331942,1190.6956745987065,1,
69,-1,6.999999999999991,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
69,-2,6.999999999999991,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
69,-3,6.999999999999991,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
69,-4,6.999999999999991,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
69,-5,6.999999999999991,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
69,-6,6.999999999999991,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
69,-7,6.999999999999991,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,red
69,-8,6.999999999999991,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,red
69,-9,6.999999999999991,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
69,-10,6.999999999999991,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
70,0,7.099999999999991,2481.892543322238,1101.532256309167,2506.47205937897,1112.908103109158,2506.8072805726188,1090.910657194886,2457.313027265506,1090.156409509176,2456.9778060718572,1112.153855423448,1,
70,1,7.099999999999991,1449.0453922357146,1157.0910600708312,1424.4827728162581,1145.6787760200841,1424.1149312674831,1167.6757006368343,1473.6080116551711,1168.5033441215783,1473.9758532039461,1146.506419504828,1,
70,4,7.099999999999991,1975.3857425323101,810.0472008871095,1986.8381864039466,785.5032804715154,1964.8418928594606,785.0994608276102,1963.9332986606737,834.5911213027036,1985.9295922051597,834.9949409466088,1,
70,5,7.099999999999991,905.5269622911653,1220.5864065205676,880.8390618716853,1209.4477318741908,880.715641653997,1231.4473856771456,930.2148627106453,1231.7250811669444,930.3382829283337,1209.7254273639896,1,
70,7,7.099999999999991,2013.6773291492707,726.6892969052494,2025.1955102819047,702.176157502149,2003.2003779801776,701.7133886294641,2002.1591480166367,751.2024363083499,2024.1542803183638,751.6652051810347,1,
70,9,7.099999999999991,3000.9418416646736,1109.4420984804392,3025.5213577214054,1120.8179452804304,3025.8565789150543,1098.8204993661582,2976.362325607942,1098.066251680448,2976.027104414293,1120.0636975947202,1,
70,11,7.099999999999991,687.3379156998681,1177.9147465527526,662.7686329314959,1166.5168149751476,662.4136429830457,1188.513950746345,711.9071984682403,1189.3126781303577,712.2621884166904,1167.3155423591602,1,
70,12,7.099999999999991,1943.498708580725,573.2753198627802,1954.7394696469364,548.6337332528976,1932.7405151105415,548.419258765774,1932.2579475145135,597.9169064726627,1954.2569020509084,598.1313809597864,1,
70,14,7.099999999999991,3495.7560912970316,1150.0073629989338,3520.3390408349046,1161.375788220502,3520.667620533265,1139.378242098677,3471.1731417591586,1138.6389377773655,3470.844562060798,1160.6364838991906,1,
70,15,7.099999999999991,1984.2682608957894,326.2112006175954,1995.7207047674258,301.6672802020013,1973.7244112229398,301.263460558096,1972.815817024153,350.75512103318954,1994.812110568639,351.1589406770948,1,
70,19,7.099999999999991,70.65648458644364,1201.603437898903,46.19132278805512,1189.9836978769115,45.637342334086505,1211.976721899465,95.12164638483216,1213.2231779208944,95.67562683880078,1191.2301538983409,1,
70,-1,7.099999999999991,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
70,-2,7.099999999999991,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
70,-3,7.099999999999991,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
70,-4,7.099999999999991,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
70,-5,7.099999999999991,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
70,-6,7.099999999999991,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
70,-7,7.099999999999991,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,red
70,-8,7.099999999999991,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,red
70,-9,7.099999999999991,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
70,-10,7.099999999999991,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
71,0,7.19999999999999,2480.908951469414,1101.5172672583358,2505.488467526146,1112.893114058327,2505.823688719795,1090.8956681440548,2456.3294354126824,1090.1414204583446,2455.9942142190334,1112.1388663726168,1,
71,1,7.19999999999999,1470.978597847616,1157.4578360844082,1446.4159784281594,1146.0455520336611,1446.0481368793842,1168.0424766504113,1495.5412172670724,1168.8701201351553,1495.9090588158476,1146.873195518405,1,
71,4,7.19999999999999,1975.3492846974739,812.0330805964187,1986.8017285691103,787.4891601808246,1964.8054350246243,787.0853405369194,1963.8968408258374,836.5770010120128,1985.8931343703234,836.980820655918,1,
71,5,7.19999999999999,920.760289629955,1220.6718669824963,896.072389210475,1209.5331923361196,895.9489689927866,1231.5328461390743,945.448190049435,1231.8105416288731,945.5716102671233,1209.8108878259184,1,
71,7,7.19999999999999,2013.3954461434162,740.08703035998,2024.9136272760502,715.5738909568795,2002.918494974323,715.1111220841947,2001.8772650107821,764.6001697630804,2023.8723973125093,765.0629386357652,1,
71,9,7.19999999999999,2983.760757788636,1109.1802742910513,3008.340273845368,1120.5561210910425,3008.675495039017,1098.5586751767703,2959.1812417319043,1097.80442749106,2958.8460205382553,1119.8018734053323,1,
71,11,7.19999999999999,706.6618561484356,1178.2265964542596,682.0925733800634,1166.8286648766546,681.7375834316133,1188.825800647852,731.2311389168078,1189.6245280318647,731.5861288652579,1167.6273922606672,1,
71,12,7.19999999999999,1943.49800117425,573.3478795554905,1954.7387622404615,548.706292945608,1932.7398077040666,548.4918184584843,1932.2572401080386,597.9894661653731,1954.2561946444334,598.2039406524967,1,
71,14,7.19999999999999,3481.223747440381,1149.7902918249742,3505.806696978254,1161.1587170465425,3506.1352766766145,1139.1611709247172,3456.640797902508,1138.421866603406,3456.3122182041475,1160.4194127252313,1,
71,15,7.19999999999999,1983.9665904166202,342.6433690711531,1995.4190342882566,318.09944865555894,1973.4227407437706,317.6956290116537,1972.5141465449838,367.1872894867472,1994.5104400894697,367.59110913065246,1,
71,19,7.19999999999999,91.87531278192478,1202.1379171985373,67.41015098353624,1190.5181771765458,66.85617052956766,1212.5112011990993,116.34047458031331,1213.7576572205287,116.89445503428189,1191.7646331979752,1,
71,-1,7.19999999999999,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,red
71,-2,7.19999999999999,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,red
71,-3,7.19999999999999,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,red
71,-4,7.19999999999999,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,red
71,-5,7.19999999999999,2128.0,1132.0,2125.25,1129.25,2125.25,1134.75,2130.75,1134.75,2130.75,1129.25,2,red
71,-6,7.19999999999999,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,red
71,-7,7.19999999999999,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,red
71,-8,7.19999999999999,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,red
71,-9,7.19999999999999,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,red
71,-10,7.19999999999999,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,red
72,0,7.29999999999999,2461.7676976000457,1101.2255718499218,2486.3472136567775,1112.601418649913,2486.6824348504265,1090.6039727356408,2437.188181543314,1089.8497250499306,2436.852960349665,1111.8471709642029,1,
72,1,7.29999999999999,1470.978597847616,1157.4578360844082,1446.4159784281594,1146.0455520336611,1446.0481368793842,1168.0424766504113,1495.5412172670724,1168.8701201351553,1495.9090588158476,1146.873195518405,1,
72,4,7.29999999999999,1975.2915059155334,815.1803248362401,1986.7439497871699,790.6364044206459,1964.747656242684,790.2325847767407,1963.839062043897,839.7242452518342,1985.835355588383,840.1280648957394,1,
72,5,7.29999999999999,935.9936169687451,1220.7573274444248,911.3057165492651,1209.618652798048,911.1822963315767,1231.6183066010028,960.6815173882251,1231.8960020908016,960.8049376059134,1209.8963482878469,1,
72,7,7.29999999999999,2013.3954461434162,740.08703035998,2024.9136272760502,715.5738909568795,2002.918494974323,715.1111220841947,2001.8772650107821,764.6001697630804,2023.8723973125093,765.0629386357652,1,
72,9,7.29999999999999,2964.5966145715356,1108.888230069666,2989.1761306282674,1120.264076869657,2989.5113518219164,1098.266630955385,2940.017098514804,1097.512383269675,2939.681877321155,1119.509829183947,1,
72,11,7.29999999999999,725.9857965970034,1178.5384463557668,701.4165138286312,1167.1405147781618,701.0615238801811,1189.1376505493593,750.5550793653756,1189.936377933372,750.9100693138257,1167.9392421621744,1,
72,12,7.29999999999999,1943.3153275627787,592.0849728464053,1954.5560886289902,567.4433862365228,1932.5571340925953,567.2289117493991,1932.0745664965673,616.7265594562879,1954.0735210329622,616.9410339434115,1,
