frame,track_id,timestamp,center_x,center_y,x1,y1,x2,y2,x3,y3,x4,y4,class_id,lane_id,tl_state
5,-6,0.6,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
5,-7,0.6,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
5,-8,0.6,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
5,-9,0.6,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
6,0,0.7,149.2580633145585,1169.9095042055646,124.6236879471678,1158.6529483265006,124.39511050865114,1180.6517608479664,173.89243868194924,1181.1660600846287,174.12101612046587,1159.1672475631628,1,2,
6,1,0.7,3739.9394473814564,1120.7037540588872,3764.518963438188,1132.0796008588782,3764.854184631837,1110.0821549446061,3715.3599313247246,1109.3279072588962,3715.0247101310756,1131.3253531731682,1,5,
6,5,0.7,25.456725683157856,1168.2477412843377,0.8565927184265654,1156.9165472555717,0.5613173039961872,1178.9145656306353,50.05685864788914,1179.5789353131038,50.35213406231952,1157.5809169380402,1,2,
6,-1,0.7,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
6,-2,0.7,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
6,-3,0.7,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
6,-4,0.7,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
6,-5,0.7,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
6,-6,0.7,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
6,-7,0.7,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
6,-8,0.7,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
6,-9,0.7,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
7,0,0.7999999999999999,169.58119262092714,1170.1353607237966,144.94205092695293,1158.8892415449748,144.72279271388086,1180.8881489232062,194.22033431490135,1181.3814799026184,194.43959252797342,1159.382572524387,1,2,
7,1,0.7999999999999999,3727.787939864522,1120.5185760672996,3752.3674559212536,1131.8944228672908,3752.7026771149026,1109.8969769530186,3703.20842380779,1109.1427292673084,3702.873202614141,1131.1401751815806,1,5,
7,5,0.7999999999999999,41.88116274013146,1168.4682035267133,17.281029775400167,1157.1370094979472,16.98575436096979,1179.1350278730108,66.48129570486275,1179.7993975554793,66.77657111929312,1157.8013791804158,1,2,
7,-1,0.7999999999999999,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
7,-2,0.7999999999999999,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
7,-3,0.7999999999999999,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
7,-4,0.7999999999999999,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
7,-5,0.7999999999999999,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
7,-6,0.7999999999999999,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
7,-7,0.7999999999999999,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
7,-8,0.7999999999999999,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
7,-9,0.7999999999999999,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
8,0,0.8999999999999999,189.90459438834046,1170.3379195453988,165.26545269436625,1159.091800366577,165.04619448129418,1181.0907077448085,214.54373608231467,1181.5840387242206,214.76299429538673,1159.585131345989,1,2,
8,1,0.8999999999999999,3715.636432347587,1120.333398075712,3740.2159484043186,1131.709244875703,3740.5511695979676,1109.711798961431,3691.056916290855,1108.957551275721,3690.721695097206,1130.954997189993,1,5,
8,5,0.8999999999999999,60.33788842328977,1168.715944811051,35.73775545855848,1157.384750782285,35.442480044128104,1179.3827691573485,84.93802138802106,1180.047138839817,85.23329680245143,1158.0491204647535,1,2,
8,6,0.8999999999999999,3810.7768687975345,1154.7405328534878,3835.3761538908166,1166.0735674382504,3835.6730752013104,1144.075571217336,3786.1775837042524,1143.4074982687252,3785.8806623937585,1165.4054944896398,1,4,
8,-1,0.8999999999999999,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
8,-2,0.8999999999999999,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
8,-3,0.8999999999999999,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
8,-4,0.8999999999999999,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
8,-5,0.8999999999999999,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
8,-6,0.8999999999999999,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
8,-7,0.8999999999999999,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
8,-8,0.8999999999999999,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
8,-9,0.8999999999999999,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
9,0,0.9999999999999999,210.227996155754,1170.540478367001,185.5888544617798,1159.2943591881792,185.36959624870772,1181.2932665664107,234.8671378497282,1181.7865975458228,235.08639606280028,1159.7876901675913,1,2,
9,1,0.9999999999999999,3703.4849248306523,1120.1482200841247,3728.064440887384,1131.5240668841159,3728.399662081033,1109.5266209698436,3678.9054087739205,1108.7723732841334,3678.5701875802715,1130.7698191984057,1,5,
9,5,0.9999999999999999,77.33872530095186,1168.9441439637712,52.73859233622058,1157.6129499350052,52.4433169217902,1179.6109683100688,101.93885826568315,1180.2753379925373,102.23413368011353,1158.2773196174737,1,2,
9,6,0.9999999999999999,3791.553737595069,1154.4810657069756,3816.153022688351,1165.8141002917382,3816.4499439988444,1143.8161040708235,3766.954452501787,1143.148031122213,3766.6575311912934,1165.1460273431278,1,4,
9,-1,0.9999999999999999,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
9,-2,0.9999999999999999,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
9,-3,0.9999999999999999,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
9,-4,0.9999999999999999,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
9,-5,0.9999999999999999,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
9,-6,0.9999999999999999,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
9,-7,0.9999999999999999,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
9,-8,0.9999999999999999,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
9,-9,0.9999999999999999,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
10,0,1.0999999999999999,230.55139792316754,1170.743037188603,205.91225622919333,1159.4969180097812,205.69299801612127,1181.4958253880127,255.19053961714175,1181.9891563674248,255.40979783021382,1159.9902489891933,1,2,
10,1,1.0999999999999999,3691.3334173137173,1119.9630420925369,3715.912933370449,1131.3388888925278,3716.248154564098,1109.3414429782558,3666.7539012569855,1108.5871952925459,3666.4186800633365,1130.5846412068179,1,5,
10,5,1.0999999999999999,95.79545098410972,1169.191885248109,71.19531801937843,1157.860691219343,70.90004260494806,1179.8587095944065,120.39558394884101,1180.523079276875,120.69085936327139,1158.5250609018115,1,2,
10,6,1.0999999999999999,3772.330606392604,1154.2215985604635,3796.929891485886,1165.554633145226,3797.2268127963794,1143.5566369243113,3747.7313212993217,1142.888563975701,3747.4343999888283,1164.8865601966156,1,4,
10,-1,1.0999999999999999,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
10,-2,1.0999999999999999,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
10,-3,1.0999999999999999,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
10,-4,1.0999999999999999,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
10,-5,1.0999999999999999,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
10,-6,1.0999999999999999,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
10,-7,1.0999999999999999,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
10,-8,1.0999999999999999,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
10,-9,1.0999999999999999,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
11,0,1.2,250.8747996905813,1170.945596010205,226.2356579966071,1159.6994768313832,226.01639978353504,1181.6983842096147,275.5139413845555,1182.1917151890268,275.73319959762756,1160.1928078107953,1,2,
11,1,1.2,3679.1819097967827,1119.7778641009495,3703.7614258535145,1131.1537109009407,3704.0966470471635,1109.1562649866685,3654.602393740051,1108.4020173009583,3654.267172546402,1130.3994632152305,1,5,
11,5,1.2,113.31504770039146,1169.4270476201395,88.70615749352379,1158.1148850158304,88.42789748434339,1180.1131252037928,137.92393790725913,1180.7392102244487,138.20219791643953,1158.7409700364863,1,2,
11,6,1.2,3753.1074751901383,1153.9621314139513,3777.7067602834204,1165.2951659987139,3778.0036815939143,1143.2971697777991,3728.508190096856,1142.6290968291887,3728.2112687863623,1164.6270930501034,1,4,
11,-1,1.2,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
11,-2,1.2,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
11,-3,1.2,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
11,-4,1.2,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
11,-5,1.2,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
11,-6,1.2,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
11,-7,1.2,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
11,-8,1.2,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
11,-9,1.2,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
12,0,1.3,271.19820145799486,1171.1481548318072,246.55905976402065,1159.9020356529854,246.33980155094858,1181.900943031217,295.83734315196904,1182.394274010629,296.0566013650411,1160.3953666323976,1,2,
12,1,1.3,3667.030402279848,1119.5926861093617,3691.60991833658,1130.968532909353,3691.945139530229,1108.9710869950807,3642.4508862231164,1108.2168393093705,3642.1156650294674,1130.2142852236427,1,5,
12,5,1.3,131.77177338354932,1169.6747889044773,107.14978086644167,1158.3911731503188,106.89703268343165,1180.3897212468632,156.39376590065694,1180.9584046586358,156.64651408366697,1158.9598565620913,1,2,
12,6,1.3,3733.8843439876728,1153.702664267439,3758.483629080955,1165.0356988522017,3758.7805503914487,1143.0377026312872,3709.2850588943907,1142.3696296826765,3708.988137583897,1164.367625903591,1,4,
12,8,1.3,1989.7166952580985,29.431775941227045,2001.169139129735,4.887855525632926,1979.172845585249,4.484035881727674,1978.264251386462,53.97569635682116,2000.260544930948,54.37951600072641,1,8,
12,-1,1.3,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
12,-2,1.3,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
12,-3,1.3,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
12,-4,1.3,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
12,-5,1.3,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
12,-6,1.3,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
12,-7,1.3,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
12,-8,1.3,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
12,-9,1.3,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
13,0,1.4000000000000001,291.52160322540817,1171.3507136534095,266.882461531434,1160.1045944745877,266.66320331836187,1182.103501852819,316.16074491938235,1182.5968328322313,316.3800031324545,1160.597925454,1,2,
13,1,1.4000000000000001,3654.878894762913,1119.4075081177743,3679.458410819645,1130.7833549177653,3679.793632013294,1108.7859090034933,3630.2993787061814,1108.0316613177833,3629.9641575125324,1130.0291072320554,1,5,
13,5,1.4000000000000001,149.75825395458878,1169.916218173887,125.12352481689695,1158.6604365345447,124.89563877951022,1180.6592562291094,174.39298309228062,1181.1719998132294,174.62086912966734,1159.1731801186647,1,2,
13,6,1.4000000000000001,3714.6612127852077,1153.443197120927,3739.26049787849,1164.7762317056895,3739.557419188983,1142.7782354847748,3690.0619276919256,1142.1101625361644,3689.765006381432,1164.108158757079,1,4,
13,8,1.4000000000000001,1989.4333905161968,44.863551882454146,2000.8858343878333,20.319631466860027,1978.8895408433473,19.915811822954776,1977.9809466445604,69.40747229804826,1999.9772401890464,69.81129194195351,1,8,
13,-1,1.4000000000000001,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
13,-2,1.4000000000000001,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
13,-3,1.4000000000000001,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
13,-4,1.4000000000000001,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
13,-5,1.4000000000000001,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
13,-6,1.4000000000000001,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
13,-7,1.4000000000000001,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
13,-8,1.4000000000000001,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
13,-9,1.4000000000000001,2012.0,954.0,2009.25,951.25,2009.25,956.75,2014.75,956.75,2014.75,951.25,2,9,red
14,0,1.5000000000000002,311.8450049928217,1171.5532724750115,287.20586329884753,1160.3071532961897,286.98660508577547,1182.3060606744211,336.4841466867959,1182.7993916538333,336.70340489986796,1160.8004842756018,1,2,
14,1,1.5000000000000002,3642.727387245978,1119.2223301261868,3667.30690330271,1130.598176926178,3667.642124496359,1108.6007310119057,3618.1478711892464,1107.8464833261955,3617.8126499955974,1129.8439292404678,1,5,
14,5,1.5000000000000002,168.21547328019255,1170.1217489031249,143.57633158621834,1158.875629724303,143.35707337314628,1180.8745371025345,192.85461497416676,1181.3678680819467,193.07387318723883,1159.3689607037152,1,2,
14,6,1.5000000000000002,3695.438081582742,1153.183729974415,3720.0373666760242,1164.5167645591775,3720.3342879865177,1142.5187683382628,3670.83879648946,1141.8506953896524,3670.5418751789666,1163.8486916105671,1,4,
14,8,1.5000000000000002,1989.1500857742953,60.29532782368125,2000.6025296459318,35.751407408087125,1978.6062361014458,35.34758776418188,1977.697641902659,84.83924823927538,1999.693935447145,85.24306788318061,1,8,
14,9,1.5000000000000002,3808.8266431440697,1089.6404263368686,3833.386295879676,1101.059093400341,3833.7598540346307,1079.0622651220444,3784.2669904084637,1078.2217592733962,3783.8934322535088,1100.2185875516927,1,6,
14,-1,1.5000000000000002,1813.0,1228.0,1810.25,1225.25,1810.25,1230.75,1815.75,1230.75,1815.75,1225.25,2,0,red
14,-2,1.5000000000000002,1813.0,1199.0,1810.25,1196.25,1810.25,1201.75,1815.75,1201.75,1815.75,1196.25,2,1,red
14,-3,1.5000000000000002,1813.0,1157.0,1810.25,1154.25,1810.25,1159.75,1815.75,1159.75,1815.75,1154.25,2,2,red
14,-4,1.5000000000000002,2128.0,1124.0,2125.25,1121.25,2125.25,1126.75,2130.75,1126.75,2130.75,1121.25,2,3,red
14,-5,1.5000000000000002,2128.0,1095.0,2125.25,1092.25,2125.25,1097.75,2130.75,1097.75,2130.75,1092.25,2,5,red
14,-6,1.5000000000000002,2228.0,1033.0,2225.25,1030.25,2225.25,1035.75,2230.75,1035.75,2230.75,1030.25,2,6,red
14,-7,1.5000000000000002,1900.0,933.0,1897.25,930.25,1897.25,935.75,1902.75,935.75,1902.75,930.25,2,7,red
14,-8,1.5000000000000002,1970.0,950.0,1967.25,947.25,1967.25,952.75,1972.75,952.75,1972.75,947.25,2,8,red
